Freq,Vmod,IHr1,IHi1,VHr1,VHi1,IHr2,IHi2,VHr2,VHi2,IHr3,IHi3,VHr3,VHi3,IHr4,IHi4,VHr4,VHi4,IHr5,IHi5,VHr5,VHi5,IHr6,IHi6,VHr6,VHi6,IHr7,IHi7,VHr7,VHi7,IHr8,IHi8,VHr8,VHi8,IHr9,IHi9,VHr9,VHi9,IHr10,IHi10,VHr10,VHi10,Modulation,File Number,Rank
0.3780242,0.0099995,6.804797914574916e-06,-6.82247558410458e-06,0.0002385590454484659,-0.009996673505433611,5.525230741591887e-08,5.8714976177759035e-08,3.5462874532785013e-07,1.6240265074576368e-07,6.983946732151565e-08,-6.642730145181305e-08,-7.947585224426519e-08,3.9408441983458303e-07,3.055274714131254e-10,3.884107717990374e-09,-1.8182289654931396e-07,1.0903678268807249e-07,-1.8047276453898588e-11,2.025381421313467e-09,-2.2432321817622774e-08,1.292280731937894e-07,-5.922038074961211e-10,1.973315160276879e-09,-1.0787300646021746e-07,-9.493106306357264e-09,-6.466069459590957e-10,1.967891430294309e-09,1.4858412695986012e-08,2.785265989735171e-07,5.414281268206335e-10,2.2765844198930247e-09,3.0062876821558645e-07,1.0616071424394386e-07,-3.082707142678255e-10,1.5413480470673995e-09,3.808593133177034e-08,7.688538864847518e-08,-6.290017548745036e-10,8.62309869560052e-10,-1.3773191612103414e-07,1.6778737936993379e-09,10mV,1,7
0.3004808,0.0100004,6.092166861660348e-06,-6.094376570351557e-06,0.00023957993086380397,-0.009997567332599202,4.949830332381753e-08,5.2676527334381946e-08,4.311887433230015e-07,-2.981333441906053e-08,6.329323846944243e-08,-6.003638197510139e-08,-3.870236271681317e-08,3.012903549977341e-07,1.1044406881369865e-10,3.0915316143365944e-09,-1.6103119504656545e-07,-7.313720342664405e-08,2.3153968481997466e-10,1.4720206465894411e-09,3.15712239741772e-08,-3.947594858397471e-08,-4.376866127003676e-10,1.5550626040593818e-09,-1.0323265135431109e-07,1.0034796504628675e-07,-6.665332150529327e-10,1.698947785487388e-09,-1.0276736404374689e-07,3.21400361369245e-07,1.526180606610948e-10,1.9820877037809746e-09,2.44166954650448e-07,1.2439334106286095e-07,-3.2629784922700374e-10,1.406790046024982e-09,7.592458521245105e-08,1.3832864795309485e-07,-7.395814335105817e-10,4.869195852530883e-10,-3.6019146598709706e-07,-7.75749834882839e-08,10mV,1,6
0.238186,0.0100048,5.058023194175023e-06,-5.79275133400167e-06,-0.00044216491881940423,-0.009994989707410909,4.994867510071608e-08,4.048851444609039e-08,4.616667028736601e-07,-2.5503938432379854e-07,4.449332418677496e-08,-6.41515887619987e-08,2.564477421581399e-07,5.46733084961051e-07,4.389576371395504e-10,2.6506350683059436e-09,-3.455687187230284e-08,-1.3675632973386584e-07,7.901207858415446e-11,1.054103524151269e-09,2.9477580231974937e-08,8.714106652902266e-08,-4.4687601774905964e-10,1.2192156092087574e-09,-1.746146058277245e-07,4.860688474069733e-08,-4.300296406290283e-10,1.4299146474784732e-09,4.390125484005269e-08,4.114330637401258e-07,4.968124510636264e-10,1.4043582616103077e-09,3.8444854314483246e-07,-1.3261378885045827e-07,-2.756077947633005e-10,1.0808215538784028e-09,-8.043890958315435e-08,9.02900560936024e-08,-6.757980816534293e-10,6.500408332652328e-10,-2.2202600502084794e-07,1.3132497625631123e-07,10mV,1,5
0.1890121,0.0100009,4.59066980598454e-06,-5.106636785381599e-06,-0.0003007866519015733,-0.009996398396701555,4.349486731465264e-08,3.771981574726755e-08,4.78711732805031e-07,-3.913710080472142e-08,4.272420931150696e-08,-5.5424432674420516e-08,2.715749659164114e-07,2.909039507510148e-07,2.7172401076763337e-10,2.0947950004303824e-09,-3.042925757110438e-07,2.4527081462714092e-08,-1.848438997864989e-11,1.074850147596717e-09,2.7653719823882256e-10,-4.3786471522087895e-08,-3.36215795231187e-10,1.085708877076182e-09,-6.503771509280347e-08,-5.155233803772989e-08,-2.95443686771667e-10,1.3627251401592585e-09,3.218636267963567e-08,-3.401279739835361e-08,5.215419639395421e-10,1.2168976247916802e-09,3.8859782363974817e-07,1.511372243816818e-08,-3.5904131261332337e-10,9.99144091525283e-10,9.642789763391001e-09,1.426350387359555e-07,-6.381359172059155e-10,2.8613109046344016e-10,-3.249621908086031e-07,-5.317040827541038e-08,10mV,1,4
0.1502404,0.0100005,4.15535719381657e-06,-4.517749419174677e-06,-0.00018854228922297368,-0.009998681025779572,3.861222869929879e-08,3.499320095046876e-08,6.386569665153022e-07,1.669587386107308e-07,4.020416913170574e-08,-4.832956629995073e-08,1.0747973355589971e-07,4.4641750319563395e-07,1.691278991474551e-10,1.985999993018758e-09,-3.05199329672481e-07,1.4279413776172246e-07,9.250230594980524e-11,8.644677605824511e-10,2.0126126196413214e-08,1.4289965135172765e-07,-3.060901737313415e-10,9.917520635260194e-10,-4.7047360734790395e-08,-6.787994184832625e-08,-3.5183147509564996e-10,1.0197462000223258e-09,-2.881453504209108e-08,2.0471017528936952e-07,2.400960083286356e-10,1.058433227360822e-09,3.250823989614048e-07,-5.303535088020375e-08,-3.124006598116932e-10,8.702457068682218e-10,-4.952462095432982e-08,1.1067535902240739e-07,-5.44704130440784e-10,3.4405628360933113e-10,-2.2734709403471125e-07,2.7227665891130445e-08,10mV,1,3
0.1193355,0.0099966,3.74435137725189e-06,-3.99957273108641e-06,-0.00010298568326243824,-0.009996056996708762,3.341849624585323e-08,3.4825605594784094e-08,4.890278683153699e-07,-2.478666699121375e-07,3.705221855747979e-08,-4.019524190859326e-08,-8.074759483877264e-08,3.222190584393375e-07,4.119420701371456e-11,3.266388072780571e-09,-3.340306143064515e-07,2.9125319520966023e-08,-1.0576645801925852e-10,1.9980020257750543e-09,-6.648213537298539e-08,1.4443606180472453e-08,-4.525032619020898e-10,1.8950903677537717e-09,-5.494217480110783e-08,-1.1275480538626864e-08,-5.404635889769213e-10,1.875211828367665e-09,8.803788784989286e-08,1.559765969008618e-07,1.6048108806788923e-10,1.7557903318600217e-09,4.2827899891841886e-07,-4.641421290349858e-08,-3.473647699472422e-10,1.3937395064947079e-09,1.9910038783499987e-08,6.659210152600334e-08,-6.725624052168935e-10,9.562917633038597e-10,-3.384867128531414e-07,-2.8959558223495054e-08,10mV,1,2
0.0946587,0.0100012,3.3675960454009326e-06,-3.5454775950431736e-06,-3.120550613723883e-05,-0.010001157004368072,2.9165425733711443e-08,3.475721511079121e-08,4.325717999928286e-07,-3.1452584714546247e-07,3.3942683341581583e-08,-3.317401407625799e-08,1.706794461049868e-07,2.4915117357433667e-07,-2.1746660259284398e-10,4.442140921741959e-09,-1.0110909920497333e-07,-1.314524764477939e-07,-3.391901736149875e-10,3.099190464660321e-09,2.3024490601236135e-07,1.354077445196216e-07,-6.003080246065609e-10,2.5431990317394124e-09,-8.836265978478315e-08,-1.6109052572492438e-07,-6.255751596070474e-10,2.3266663625249073e-09,-3.568939177072074e-08,-1.2561177443519304e-07,-2.0451395315759026e-10,2.3478884047952683e-09,3.875572718170584e-07,-3.207510384703335e-09,-6.065431596205423e-10,1.944543648263006e-09,-1.9095860567680958e-08,1.961324176064039e-07,-8.246629521025073e-10,1.35133188214739e-09,-2.8102622144501155e-07,-1.277762945836658e-08,10mV,1,1
1500059,0.0050717,-0.0008453682539954297,-0.0005912727467390806,-0.004906823876979118,-0.001282561328259616,-1.9920523851239767e-06,-1.5617524971220138e-07,-8.8266813670302e-06,1.0722611424086632e-05,-1.5089934924107326e-07,-4.907186269204477e-08,8.96515718158213e-07,1.1457339563913278e-06,-1.4058641780833658e-07,6.072066246550776e-08,-1.9843184047047493e-06,-2.8063300378341108e-06,-1.0745595709038232e-07,-7.201320195523075e-08,8.837101248363593e-07,4.936048379274689e-07,5.462318125444505e-08,1.0173548532767005e-07,1.0683941521990493e-06,2.1290023958246274e-07,-3.018758173154697e-08,-4.245343160848633e-07,-2.669328098979217e-06,-4.686792134052086e-06,-8.128523906043046e-08,1.0048463552883796e-07,-9.185976685657578e-07,5.1101513270549646e-08,-2.8697497821261246e-07,-2.1946252196817755e-07,-1.5677883164120485e-06,-1.8141708354817361e-06,2.7967564749294523e-08,4.346779838318534e-08,2.454986355932045e-06,3.080333915543898e-06,5mV,2,73
1191504,0.0063452,-0.0013280039874943078,0.0002488441345516933,-0.005690299295388159,0.0028075641601381504,-1.5976193837433558e-06,2.5411649948891552e-06,3.882679141321509e-07,1.6186116163098316e-05,4.17854256225907e-07,4.2041829170575023e-07,9.86792924795776e-07,-6.304484511546374e-07,1.5806223044905842e-07,2.62835789013553e-08,7.616272551810254e-07,-2.7930717856868633e-06,2.5585542974346163e-07,-1.2054325512473478e-07,1.2639533713709539e-06,-3.0239863439180947e-06,1.6939383758844197e-07,2.2966993981090906e-07,-2.86883606758231e-07,3.3344504150328134e-06,2.712019670893355e-07,5.182822016782721e-09,2.9797921700939355e-06,2.040665976330552e-06,-1.2377937350300884e-07,3.303912240920319e-08,-3.304619347701506e-06,-6.856426653290645e-07,-2.1482898381358358e-07,-3.6167097644129535e-07,-1.313671816923133e-06,-3.528771092483296e-07,-4.469357903691568e-07,1.0016950897238479e-07,-1.1291611412072682e-06,1.357865990747292e-06,5mV,2,72
946464.9,0.006245,-0.00048200707137622937,0.0012790766176535811,-0.0008713577427670721,0.006183946007295326,2.3599688822101025e-06,9.284519749596343e-07,1.4922162791727361e-05,-1.3037126598518585e-07,-6.655030488610915e-08,-5.6190450289314665e-08,2.1180057805228308e-06,-4.678264868212714e-07,1.1351174109844194e-07,9.280074920563978e-09,-1.478295114418126e-06,2.838370813856626e-06,-8.232450925207938e-08,-3.773584718382226e-07,2.0936989849195433e-06,-6.59240513459339e-07,-5.402252718945745e-07,5.283790236010086e-09,-1.8760426788355592e-06,9.22471619357749e-07,-9.703113705806633e-08,1.4685160486051852e-07,-1.8406873397762317e-06,2.1180057805228308e-06,-1.877122121531214e-07,-1.583034201527038e-07,-2.532326160124323e-06,-6.022570981576408e-07,-8.415335255327074e-09,1.0200365557443504e-07,1.5755222968312762e-06,-5.2740166944688733e-08,2.491510630889021e-07,1.3656176488360496e-07,1.4153559817664496e-08,4.3764142415763243e-07,5mV,2,71
751816.4,0.0062434,-0.0006075074764933855,-0.0012523789172464066,-0.003702988945115514,-0.005026759130757467,-2.006593373166471e-07,-1.4694562796532943e-06,-7.832668219085903e-07,-7.4312503285323735e-06,-6.052179973184249e-08,-1.5792202443260128e-07,-2.9278640158505485e-06,2.1290543239788703e-06,1.8010805211950202e-07,8.455576260302662e-08,2.5301164514331157e-06,-5.090061760488848e-07,-4.7111663257704553e-08,1.1886597574267337e-07,2.2627947328055413e-07,2.283733932363428e-06,1.6454606817623537e-08,-8.167882132396495e-08,-2.056133937169008e-06,-7.387018589660465e-08,7.71326660995648e-08,-1.9446099395237418e-07,2.3130346696088454e-07,-4.935174439487316e-07,1.1724404956332673e-07,-2.049462826630251e-07,-6.391484057282269e-07,2.703402911851989e-07,6.751496426379943e-08,1.4695446680009425e-07,-1.3854873493873919e-06,1.9014543287844506e-06,-4.042332803969975e-08,-1.9438763162382607e-07,-1.430786377557155e-06,3.037793708675108e-07,5mV,2,70
597246.1,0.0063191,0.0010060516408939989,-0.001007736543771045,0.0037072282712395967,-0.005117399171562126,7.896390693468612e-07,1.0739184239270691e-06,4.554209612579608e-06,5.154145522242569e-06,-5.557026239949678e-07,2.1506851623571055e-07,-6.557393405235545e-07,1.92907568742455e-06,2.952966306582671e-07,-2.4674259110092002e-08,1.935704813498174e-06,-6.977244685691132e-07,2.311964065747955e-08,-1.642768151722117e-08,-3.5526746162504385e-07,2.8825649876807852e-06,-9.17825817319919e-08,1.219955861620312e-08,6.292859234121929e-07,1.1048543456039805e-06,-4.1209929091052505e-08,-1.2778712215625272e-07,-1.3423980299088365e-06,1.1225320151336443e-06,-1.4979272712851632e-07,4.4334346694986e-08,-4.786243388262937e-07,-5.445044832605332e-07,3.142857622961627e-08,9.459744124537407e-08,1.9637294439744188e-07,7.524514398407843e-07,2.7403194101016553e-08,-1.4974820149838846e-07,-1.2341223040396464e-06,6.913405096747788e-07,5mV,2,69
474433.6,0.0063259,0.0011713588432289209,-0.0008249737476299259,0.004597380691279738,-0.00434521536456516,3.0574987859289546e-07,1.425262105829135e-06,1.2970990017390732e-06,4.575201845146083e-06,1.704514041680541e-08,-6.597343833518239e-07,8.360196394355362e-07,1.1258465781704561e-06,2.567358881714735e-07,-5.868716699388018e-08,-2.7001866808519364e-07,-2.104747528375583e-06,1.409169902285413e-07,-4.28118353096568e-08,-4.4532148768479486e-07,-1.9246562700421343e-06,7.473193914054537e-08,2.6691955164577443e-08,3.0383494504109467e-06,1.605201999117236e-09,-1.8893926338934917e-08,-1.8106375112844946e-07,-6.326864441170929e-07,-6.575258900003962e-07,-1.0842833939994837e-07,1.6166173542160166e-08,-1.0250709350555296e-06,-2.435766309735918e-07,-1.0368347612149135e-07,7.91642501731745e-08,1.3960630151835129e-08,2.600118917916238e-07,7.867935169797582e-08,2.591925318089239e-08,1.2175494888555866e-06,-1.0608999251728175e-07,5mV,2,68
376816.4,0.0063491,-0.0011751661713038722,0.0008326182348471598,-0.004634535838068055,0.004339606019052528,-3.767879250541527e-07,1.5976193837433558e-06,1.4839884288610233e-07,6.798168788501293e-06,-6.725356677417299e-07,1.3633902624753119e-06,-3.046083430830174e-06,4.584040679910916e-06,-2.3512095969581542e-09,4.4609311795976464e-08,2.1135863631404145e-06,6.972276155698951e-07,-3.835090854947654e-07,-2.764356621244616e-07,-1.4230523971379268e-06,2.275888361655294e-07,-3.6911946249761914e-08,9.176888153810641e-08,-4.769663943952803e-07,-1.649547537986743e-06,3.689576013359882e-07,1.2190786072699025e-07,2.0966666236918356e-08,-1.3788582233137677e-06,-6.459653570406035e-08,-8.458182611703941e-09,-1.5755222968312762e-06,-5.891813679482868e-07,-2.9733862245981236e-08,4.4961097419616776e-08,-9.752710617380795e-07,8.557476976597717e-07,-1.1760356916738625e-07,-1.0567582681728864e-08,5.442767727799043e-08,1.3777533689681637e-06,5mV,2,67
299355.5,0.0063707,-0.000800179711260227,0.001202597494996528,-0.0027873353819244874,0.005728581393608991,6.209913398980056e-07,1.2197591975467946e-06,1.4904485122197699e-06,3.7631339011271575e-06,-2.380593198279492e-07,2.670432953324821e-06,2.2417494672304764e-06,6.854516360127096e-06,2.995387189182136e-07,-1.111808298855212e-08,-5.866604217879223e-07,-5.540007063609994e-07,-4.995318290644614e-07,-1.705301802828957e-07,1.4396252123219866e-06,-2.6439164490303255e-06,1.1703313286875093e-08,-3.668862204088499e-08,1.139104830317704e-06,4.259252172205441e-08,-5.6569238553161535e-08,-1.6091894184505207e-07,-2.2086038368623573e-06,-2.567681499183651e-06,3.431634508126485e-08,-3.8235727483947323e-07,-1.1236368694792482e-06,-1.9058737461668664e-06,2.0440700325693582e-07,-4.234622759133237e-08,3.059286440260142e-07,4.4331882869795304e-07,6.303763041658696e-08,2.2700359481866298e-07,-1.020790397864356e-06,3.3729822103357526e-07,5mV,2,66
237832,0.0064118,0.0014486375092190784,1.0775644432675623e-05,0.006356537514330815,-0.0008401179861451196,-8.339315752077792e-07,-9.444985480188828e-08,-2.431784414674361e-06,-1.417528125409907e-06,-2.8140640182533387e-06,2.144522284817326e-06,-1.1588817231040152e-05,6.590456171527744e-06,2.4971984210601904e-07,1.6145468571723545e-07,2.069392189316256e-06,1.4926582209109778e-06,6.087270147200632e-07,5.624896337545786e-07,5.977268638843608e-07,6.94609773683421e-07,2.2124896095958463e-07,-3.428032682959816e-08,-1.1159028890600203e-06,6.363829553011802e-08,-3.9843235314083834e-08,-1.1785492353101118e-07,-1.7931786029152603e-06,1.7619764113410582e-07,1.5096508807463668e-07,9.742278582649601e-08,3.9733832636782125e-07,-8.63461238273606e-07,-1.5405470276668368e-07,7.69966474810775e-08,3.4219493549329206e-07,1.199871819325923e-06,1.6798835237539914e-07,-9.275574848814334e-08,7.515871122862181e-07,1.8617193470991492e-07,5mV,2,65
188847.7,0.0064925,0.000756020892775127,-0.0012509945347513646,0.002487855772713763,-0.005996876488915042,-1.90139908606717e-07,1.2363320127308543e-06,7.103843316027818e-07,6.445720252253622e-06,4.5830584643976733e-07,3.312353328120734e-06,2.9333882875785685e-06,1.1860611400058731e-05,2.470575850748517e-07,3.355155385469432e-07,9.474307209666813e-07,5.304405713244711e-06,3.1191341904528186e-07,-7.866746346521712e-07,4.68729373792499e-07,-1.4484640470868184e-06,-1.7912539466452184e-07,1.2253818013115733e-07,-1.2020815280171308e-06,2.474429582705984e-08,-2.5477101520325135e-07,2.599026216968436e-07,2.6525287886543085e-07,8.64313964857543e-07,2.882353960500775e-07,5.735543080840642e-08,2.3710693538203858e-07,-1.5220617096105365e-07,1.7852092885204192e-07,-1.1160719317748979e-07,1.0326389663520478e-06,-9.880535636041102e-07,-2.7265926997118712e-08,-1.7989459425993135e-07,-1.3180912343055488e-06,-1.018855908390638e-06,5mV,2,64
150058.6,0.0063771,-0.0007073918336077134,-0.001237945100075436,-0.0040464218699030555,-0.004928850253213079,-1.8566712675940845e-07,-4.3822964861123197e-07,-1.1280562868616643e-06,-3.077019352507086e-06,7.837721822862696e-07,7.253844971113088e-07,4.869093101076742e-06,3.1035358568015812e-06,1.012627954929903e-07,-1.0634304835659888e-07,-1.3114621082319249e-06,-6.00887299739961e-07,6.860695810482059e-09,-2.8404711419676196e-07,6.163204576665302e-07,-1.3799630776593717e-06,-2.8476902602617957e-08,9.731795724618511e-08,-8.321842480602066e-08,-1.6616932018079675e-07,-1.1316934673673925e-07,2.2279476267451916e-07,-7.240543629646361e-07,-3.61041982862343e-08,1.0076502546466535e-07,-4.2853631949551e-09,-4.806964931514739e-07,1.3633902624753119e-06,8.04401801656518e-08,1.7712693412419337e-07,7.386502622681067e-08,-6.35963773562458e-07,1.5179262397949407e-07,3.726114651423351e-08,5.07830390054293e-07,-4.303177866423619e-07,5mV,2,63
119238.3,0.006321,-0.0013698337730188744,-0.00027684887764971744,-0.006320855138385188,-3.5871306038724435e-05,-2.6097466186838316e-07,-2.3127518268963708e-07,-2.664944036935861e-07,-6.439742990243905e-07,8.300638116001234e-07,-4.5559066688544557e-07,3.7664484641639696e-06,-1.5490057925367806e-06,-1.5811625782655848e-07,1.0308408159045773e-08,-2.2163378172815852e-06,-8.839418127926324e-08,1.2663608489900248e-07,-4.191103651314242e-08,-6.779922118983643e-08,-1.5534252099191967e-06,8.854980001384156e-08,2.3031882076808227e-07,2.7077494088475954e-07,2.2791819324595393e-09,3.932198713091479e-08,-9.370240978854374e-08,8.047748004835938e-08,9.469407180644059e-07,1.5059827643189618e-07,1.4995138421254506e-07,9.314263533434348e-07,2.052819374132196e-06,-2.0571802342342947e-08,-7.071701998259852e-08,-1.5354890044726617e-07,5.951286884052386e-07,2.6565327808027774e-07,3.1080049926295495e-08,1.367809679857728e-06,4.1207454217318353e-07,5mV,2,62
94746.09,0.0062822,0.0011708881752776935,0.0007088193054222338,0.005965621264332252,0.0019689675584269274,4.6366615778289964e-08,-2.394657994099031e-07,1.7405002525712083e-07,-6.302786350417181e-07,-5.299316754128859e-07,-2.1392797509474354e-07,-2.6626989729055934e-06,-2.577173302866735e-07,1.1694949539478871e-07,-2.5319560339185463e-08,1.2109203627819627e-06,-2.2759999519441997e-06,-4.529803380085216e-07,-4.710137706374698e-09,-3.1543591566993645e-06,5.187889983666006e-07,1.5324020414310443e-07,-6.748796162359287e-09,-8.836947673609553e-07,-8.601003818397132e-07,-5.303985868593381e-08,3.954997382513017e-08,-5.195711247578537e-07,2.39532422126943e-06,1.255826062804691e-07,2.7636815552394516e-07,-3.669328452622343e-08,1.0047150985921218e-06,-9.477317937758583e-08,1.292869619304101e-07,-1.7732912246943889e-06,-5.973206089414822e-09,-9.398409240395548e-08,1.7697612150601843e-07,-9.932627308727637e-07,2.0864025268211747e-07,5mV,2,61
