Freq,Vmod,IHr1,IHi1,VHr1,VHi1,IHr2,IHi2,VHr2,VHi2,IHr3,IHi3,VHr3,VHi3,IHr4,IHi4,VHr4,VHi4,IHr5,IHi5,VHr5,VHi5,IHr6,IHi6,VHr6,VHi6,IHr7,IHi7,VHr7,VHi7,IHr8,IHi8,VHr8,VHi8,IHr9,IHi9,VHr9,VHi9,IHr10,IHi10,VHr10,VHi10,Modulation,File Number,Rank,theta,Re{I1} Rot,Im{I1} Rot,Re{I2} Rot,Im{I2} Rot,Re{A1} Rot,Im{A1} Rot,Re{A2} Rot,Im{A2} Rot,Re{A1} Processed,Im{A1} Processed,Re{A2} Processed,Im{A2} Processed,I1 Mag (A * 10^6),I2 Mag (A * 10^6),I3 Mag (A * 10^6),I1_mag_div_g1,I2_mag_div_g2,h1_2nd,h1_4th,h1_6th,h2_2nd,h2_4th,h2_6th,"Re{A1}, 2nd order","Im{A1}, 2nd order","Re{A2}, 2nd order","Im{A2}, 2nd order","Re{A1}, 4th order","Im{A1}, 4th order","Re{A2}, 4th order","Im{A2}, 4th order","Re{A1}, 6th order","Im{A1}, 6th order","Re{A2}, 6th order","Im{A2}, 6th order"
0.9486946,0.0010003,1.119833412752709e-06,1.136902847682989e-06,0.0010002868537024475,-4.0657581468206416e-20,-1.516031300072591e-11,-1.1608224901625967e-09,4.362133951084419e-07,3.356430265630251e-08,1.1725630169415935e-09,3.8214777704233657e-10,3.4910438093402776e-07,8.624433383916639e-08,-3.7884089047133397e-10,1.2003074020523164e-10,-8.114196917930726e-08,5.69154897657507e-08,-1.85155768077862e-09,-1.3746187998597724e-09,-7.735273921406429e-07,-2.1364275243312223e-09,-1.4364933967828335e-10,-7.301075933341906e-10,-1.7864181832853753e-07,3.110882579268867e-08,6.949085829621003e-10,1.8384948658946376e-10,-1.7256433272460447e-07,-1.2506665516140992e-08,2.403745537701488e-10,8.177708087109798e-10,1.567718061033305e-07,1.4470867535862217e-09,-1.6469939617122949e-09,-1.0931513996269388e-09,-2.7533594502579907e-07,-2.429191824053286e-07,1.2949875733015965e-10,-3.5929833181047497e-10,1.0478525083346148e-07,1.4795300420318366e-08,1mV,1,11,1.548684997857898,1.119833412752709e-06,1.0648877044060194e-06,-1.516031300072591e-11,-1.1608224901625967e-09,0.0011195122765112564,0.0010645823250245259,-1.5151619157867113e-05,-0.0011601568041496601,0.0011195122765112564,0.0011365768164150844,-1.5151619157867113e-05,-0.0011601568041496601,1.595799159476865,0.0011609214825980144,0.001233264348060695,0.01678384911437775,1.7736080636587197e-06,1,0.9999051589893143,0.9999051709824041,1,0.9995574086168003,0.9995575795183291,0.0011195122765112564,0.0011365768164150844,-1.5151619157867113e-05,-0.0011601568041496601,0.0011196184622577993,0.0011366846207333458,-1.5158328103269334e-05,-0.0011606705069147547,0.001119618448828841,0.0011366846070996921,-1.5158325511541254e-05,-0.001160670308466593
1.195791,0.0010001,1.2565115730073365e-06,1.2794974070351409e-06,0.0010000577143824986,2.710505431213761e-20,3.5365979161881484e-11,-1.1173559099804659e-09,4.503372549311886e-07,-2.9268471910891157e-07,1.1417509840547524e-09,4.00992033168613e-11,1.809153855123131e-07,-1.2392693548731375e-07,-4.096226030374223e-10,1.627801967707655e-10,-1.359201720161729e-07,-5.526350821612579e-09,-2.1424076273300047e-09,-1.5972584102995122e-09,-6.208826086125987e-07,4.9586294609555084e-08,-3.5656557375426954e-10,-8.423789722584157e-10,-1.609500733990236e-07,-9.845027866212314e-08,3.8432777673644936e-10,-1.7213410015892142e-10,6.583537055674222e-08,-7.250497918548124e-09,2.6761573916863773e-10,4.809974896229721e-10,4.412773260466436e-08,1.1343585982113079e-07,-1.976029120324169e-09,-1.2979383259090387e-09,-4.862098082919465e-07,-1.0923266670503742e-07,-1.6819563462890764e-10,-5.911180107623212e-10,-2.1580441751560727e-07,-2.1979381677890358e-07,1mV,1,12,1.5494136852544365,1.2565115730073365e-06,1.1887460382525485e-06,3.5365979161881484e-11,-1.1173559099804659e-09,0.0012564390584029336,0.001188677434468428,3.536189726396357e-05,-0.001117226946132425,0.0012564390584029336,0.001279423565894081,3.536189726396357e-05,-0.001117226946132425,1.7933028042444534,0.0011179154628371294,0.0011424549250174567,0.016799739064959684,1.521245631827529e-06,1,0.9999052024354829,0.9999052144175872,1,0.9995576113655866,0.9995577821105731,0.0012564390584029336,0.001279423565894081,3.536189726396357e-05,-0.001117226946132425,0.0012565581770577928,0.0012795448636308436,3.537754788906311e-05,-0.0011177214133821457,0.0012565581620001545,0.0012795448482977503,3.537754184585175e-05,-0.0011177212224523854
0.0946587,0.0009967,3.5909960969973846e-07,3.523949504546444e-07,0.0009967369594772431,-6.352747104407253e-20,7.441854810427636e-12,-9.12966461874046e-10,3.457491659337952e-07,1.190752558713242e-07,7.190546492954612e-10,2.4642137340448206e-10,1.5881376407650587e-07,1.7445064492263766e-07,-2.1586303211141467e-10,3.551095637460625e-10,-1.1616709013702364e-07,2.920347765189598e-08,-5.893878588283901e-10,-2.903810135757846e-10,-2.690936026643179e-07,3.1779647123470627e-09,-2.3635828080588954e-11,-3.47956913006628e-10,-6.752450943202133e-08,-9.486470165518993e-08,3.783286267698261e-10,1.6674717009512197e-10,1.1264886323970794e-07,-4.746598448884405e-08,-2.010412143510448e-11,3.376374344970382e-10,-5.692740720887501e-08,7.651385083757996e-08,-3.275027197897569e-10,-2.5824293040337473e-10,-2.2812899365745278e-07,-6.094632992914853e-08,6.574411176617413e-12,-1.9166942979090137e-10,-1.1301564382440917e-08,4.833399263543432e-08,1mV,2,1,1.5773396797632138,3.5909960969973846e-07,3.4523493536534054e-07,7.441854810427636e-12,-9.12966461874046e-10,0.000360275202284136,0.00034636513884907537,7.4906597064557015e-06,-0.0009189538446413545,0.000360275202284136,0.0003535485938431182,7.4906597064557015e-06,-0.0009189538446413545,0.5031249653837859,0.0009129967917303069,0.0007601072831804533,0.01675221155435099,4.415775694152761e-06,1,0.9999058309528516,0.9999058427765974,1,0.9995605444466404,0.9995607129350198,0.000360275202284136,0.0003535485938431182,7.4906597064557015e-06,-0.0009189538446413545,0.0003603091322517991,0.00035358189031281794,7.493952965703095e-06,-0.0009193578615591415,0.0003603091279911943,0.00035358188613176183,7.493951702504198e-06,-0.0009193577065899494
0.1193355,0.001,4.037290501319514e-07,3.971484844482516e-07,0.0010000163337691918,-1.0333801956502464e-19,1.2050801854770483e-10,-6.053861565352508e-10,5.42928153976753e-07,1.1265246317153749e-07,5.618007437464277e-10,3.0014490513347737e-10,3.2666493350250864e-07,9.034364288478836e-08,-1.3181555461482057e-10,2.3789727029371014e-10,-2.4268388362030743e-08,1.4035695073268114e-07,-6.21403340214194e-10,-3.871122916063193e-10,-3.062027350467779e-07,-6.395141553276363e-09,4.669491900703673e-11,-3.439540759217942e-10,-1.1139964857447889e-07,-1.1794821154768334e-07,3.1827014288208133e-10,1.873190683310898e-10,2.1811505000964655e-07,-3.7239062000855536e-08,-9.490330146482648e-12,1.9267157000897654e-10,-2.1123062662743952e-08,-1.0157510821541129e-10,-2.4719628173582095e-10,-2.1629617770723552e-10,-2.5212909598241663e-07,-7.840216220754847e-09,8.687616476473096e-12,-1.0174966931967634e-10,-1.1499438372116829e-07,-5.975987246516433e-08,1mV,2,2,1.58092895388274,4.037290501319514e-07,3.880922096903964e-07,1.2050801854770483e-10,-6.053861565352508e-10,0.00040372245582254043,0.00038808587078535646,0.00012050408194383313,-0.0006053663805442712,0.00040372245582254043,0.00039714199762252614,0.00012050408194383313,-0.0006053663805442712,0.5663250520858061,0.0006172637856369165,0.0006369513637253817,0.01679412935398947,2.6589121623857756e-06,1,0.9999052102804304,0.9999052222605517,1,0.9995576479753423,0.99955781869207,0.00040372245582254043,0.00039714199762252614,0.00012050408194383313,-0.0006053663805442712,0.00040376072818873855,0.00039717964616980527,0.0001205574107585697,-0.0006056342840960433,0.0004037607233511776,0.00039717964141109394,0.00012055739016829838,-0.0006056341806584018
0.1502404,0.001,4.5239036851446145e-07,4.460948925995391e-07,0.0009999719992643515,4.404571325722362e-20,2.128020341079002e-12,-3.8229385477303424e-10,7.257736269504719e-07,1.0559345025356008e-07,4.502448134921945e-10,2.8858359703784173e-10,4.465700067374437e-07,1.5368705694423383e-07,-2.764784222004283e-10,-5.2053076918068836e-11,-3.749268747759354e-07,-9.565540719368108e-10,-4.927341036670339e-10,-3.8701205320490526e-10,-4.4538635891124526e-07,6.729270151978785e-08,-1.2337133048128642e-10,-2.354775208261088e-10,-1.576315224216151e-07,-4.268660688577641e-08,2.768576457921857e-10,1.1498008706630878e-10,4.663803514102807e-08,-1.7661076928221505e-10,3.666594807573116e-11,2.4313720508117796e-10,1.193758004322707e-07,-6.13678875663285e-08,-2.6615623899674463e-10,-2.1072130490904487e-10,-1.914936034204083e-07,3.9684665299324804e-08,8.239922361853506e-11,-6.460291873210107e-11,5.7587882277754056e-08,-6.147862528409874e-08,1mV,2,3,1.5899109012601091,4.5239036851446145e-07,4.34693775406626e-07,2.128020341079002e-12,-3.8229385477303424e-10,0.00045240303613228275,0.0004347059474929466,2.1281395183545726e-06,-0.0003823152646906053,0.00045240303613228275,0.0004461073839344675,2.1281395183545726e-06,-0.0003823152646906053,0.6353406163059658,0.00038229977748855396,0.0005347905052970934,0.01679151196529374,1.4676709586124383e-06,1,0.9999052186850175,0.9999052306630144,1,0.9995576871967481,0.9995578578832038,0.00045240303613228275,0.0004461073839344675,2.1281395183545726e-06,-0.0003823152646906053,0.00045244591955149636,0.0004461496705869247,2.1290812382454117e-06,-0.0003824844424565485,0.0004524459141315869,0.0004461496652424389,2.1290808746793335e-06,-0.00038248437714275663
0.1890121,0.0009996,5.057811441855289e-07,5.006834269057286e-07,0.000999561010348755,-3.3881317890172014e-20,1.982136977283382e-10,-3.0434045378447284e-10,7.240393800973939e-07,6.569578059326146e-08,5.203731170235164e-10,2.974312266587724e-10,3.6891183614818505e-07,-5.4824413140190654e-08,-2.389260982215913e-10,1.1570889528823522e-10,-5.089914783571656e-08,1.3782069573568258e-07,-5.744903189137409e-10,-3.66177823951284e-10,-2.875936602121581e-07,5.7186175022739995e-08,-5.255296211580746e-11,-1.7471597682582067e-10,-1.5830787154246997e-07,-3.011276309357647e-08,2.1741369615286992e-10,2.2900409401023986e-10,1.0168446095935612e-08,8.951818715822094e-08,1.3535423448326273e-10,2.2140531267627265e-10,5.0630372738655304e-08,-8.757493201860249e-08,-1.0473719496262402e-10,-1.9150659239534145e-10,-1.4009573803295947e-07,-1.0793355605379638e-07,1.0987980183776525e-10,-7.665941536779504e-12,-6.231761231006166e-08,3.918787781303774e-08,1mV,2,4,1.6011359205194562,5.057811441855289e-07,4.863459822637829e-07,1.982136977283382e-10,-3.0434045378447284e-10,0.0005060032743864806,0.0004865595768827486,0.00019838783991394805,-0.00030460783445694357,0.0005060032743864806,0.0005009033182787272,0.00019838783991394805,-0.00030460783445694357,0.7116870518645726,0.00036319661586650264,0.0005993776067826627,0.01676952687064016,1.2431256018209545e-06,1,0.9999052965793281,0.9999053085376454,1,0.9995580507035313,0.9995582211095512,0.0005060032743864806,0.0005009033182787272,0.00019838783991394805,-0.00030460783445694357,0.0005060511991660767,0.0005009507600292902,0.00019847555604630897,-0.0003047425151971391,0.0005060511931139829,0.0005009507540381947,0.0001984755222099312,-0.00030474246324422823
0.238186,0.0010014,5.672431122353603e-07,5.635188884561802e-07,0.0010014161394863916,-2.710505431213761e-20,-2.7319679292300313e-11,-5.37767640930279e-10,5.055948637272866e-07,-1.304230998908376e-07,4.655088527744955e-10,3.677002885325563e-10,2.720750356040926e-08,-1.4933842960537985e-08,-2.58325390617606e-10,-4.05828188281787e-11,-2.045649207360034e-07,-2.1064536972993232e-07,-7.171173037601282e-10,-6.390991636244127e-10,-2.926261750579013e-07,2.3494972400501375e-08,-2.0935755773689214e-10,-2.228620998827733e-10,-2.0609594666770086e-07,9.252335484027311e-08,1.539757725917042e-10,1.5274288835873073e-10,4.59556287901704e-10,-3.899179886380047e-08,-6.873956196690199e-11,3.694876901786264e-10,9.294578134447032e-08,7.056103963986785e-08,-5.378165878578393e-10,-5.520440130803047e-10,-2.728151834895669e-07,-8.34759217511724e-08,1.0744698533870867e-10,-6.527308864640871e-11,-4.244247437998873e-08,3.3236541912376885e-08,1mV,2,5,1.6155718402483128,5.672431122353603e-07,5.454178430834637e-07,-2.7319679292300313e-11,-5.37767640930279e-10,0.0005664409528353409,0.0005446465476012786,-2.7242466394132734e-05,-0.0005362477622504199,0.0005664409528353409,0.000562721995618324,-2.7242466394132734e-05,-0.0005362477622504199,0.7995738152449381,0.0005384611411312349,0.0005932132788452666,0.01678328604703977,1.6417773989959757e-06,1,0.999904944724652,0.9999049567719924,1,0.9995564087150426,0.9995565803896447,0.0005664409528353409,0.000562721995618324,-2.7242466394132734e-05,-0.0005362477622504199,0.0005664948011546479,0.0005627754903975229,-2.725455627777293e-05,-0.0005364857426503635,0.0005664947943292434,0.0005627754836169304,-2.7254551596782187e-05,-0.0005364856505085296
0.3004808,0.0009995,6.355560695388388e-07,6.333337138585342e-07,0.000999450814332439,2.371692252312041e-20,9.90686735715816e-11,-5.137260150631187e-10,4.811119320923959e-07,-1.98306850713943e-07,5.919620323214114e-10,2.870212628346784e-10,3.588608283537211e-07,1.6078020210488878e-09,-2.0541907572748277e-10,1.8681953893246045e-10,-3.109051133606727e-08,1.156126257284017e-07,-7.416903885975141e-10,-5.912988912972328e-10,-4.3798541339029076e-07,-1.3447069683866455e-07,-7.527424492057527e-11,-2.464622916085442e-10,1.440881247000772e-08,-2.148523651209452e-08,1.8365989537132762e-10,1.8666099710707236e-10,1.332426301533974e-07,3.4464543914404566e-08,4.752490092496269e-11,2.592807201245686e-10,2.117689478695777e-08,-3.875668032184667e-08,-8.898432379086552e-10,-3.9502384914181907e-10,-2.7285864893859714e-07,-2.9965503400793335e-09,3.7394053602965494e-11,-8.793126943222692e-11,-2.9582961745338385e-08,3.793363996041547e-08,1mV,2,6,1.5471162349877101,6.355560695388388e-07,6.105433639864591e-07,9.90686735715816e-11,-5.137260150631187e-10,0.0006359052996153137,0.0006108788498954378,9.917757746731544e-05,-0.000514290742159619,0.0006359052996153137,0.0006336817227784795,9.917757746731544e-05,-0.000514290742159619,0.8972419465436852,0.0005231911893714039,0.0006578755604438497,0.016767864443314597,1.4202672719713498e-06,1,0.9999053174592231,0.9999053294122677,1,0.999558148143041,0.9995583184739281,0.0006359052996153137,0.0006336817227784795,9.917757746731544e-05,-0.000514290742159619,0.0006359655144460679,0.0006337417270553935,9.92214186353896e-05,-0.0005145180829300005,0.000635965506843624,0.0006337417194795331,9.922140172744942e-05,-0.0005145179952529538
0.3780242,0.0010004,7.116957758658208e-07,7.11644886983272e-07,0.00100041197743466,5.082197683525802e-20,1.195329871972955e-10,-7.071510864097036e-10,7.145573498914277e-07,-1.228189516719579e-08,6.628382995612605e-10,4.518309484425466e-10,3.947517460634976e-07,7.516061599090028e-08,-3.1500511905674217e-10,-1.1607915060669645e-10,-2.450347679425572e-07,-1.3181434525521036e-07,-9.925112355423314e-10,-6.298325685749938e-10,-5.839617727802809e-07,3.739098058382817e-08,-1.200029428460635e-10,-4.6378543474585697e-10,-9.262379647425077e-08,-4.7765193648045323e-08,2.833020178157597e-10,3.99277317951659e-11,5.417399603102933e-08,1.264993840159307e-07,1.5526760714127448e-10,3.6912113710302906e-10,8.67954249935817e-08,6.506638577723319e-09,-9.666242407239336e-10,-6.698631657146159e-10,-2.3020616458081674e-07,9.241040698044573e-09,7.753367403757745e-11,-1.5485512631286655e-10,5.6777019045751984e-08,-3.75204674747945e-09,1mV,2,7,1.5474118524095941,7.116957758658208e-07,6.829455855957473e-07,1.195329871972955e-10,-7.071510864097036e-10,0.0007114026940089328,0.0006826643432908645,0.0001194345582403892,-0.0007065687856955457,0.0007114026940089328,0.0007113518260828218,0.0001194345582403892,-0.0007065687856955457,1.006453835282417,0.0007171825388551598,0.0008021881433527639,0.016769132896575577,1.73575300952101e-06,1,0.9999051352609141,0.9999051472600057,1,0.9995572978842657,0.9995574688713215,0.0007114026940089328,0.0007113518260828218,0.0001194345582403892,-0.0007065687856955457,0.0007114701874426319,0.0007114193146904905,0.00011948745558978251,-0.000706881723730215,0.0007114701789048261,0.0007114193061532951,0.00011948743514992899,-0.0007068816028090788
0.4763719,0.0010005,7.974984073206614e-07,8.00572745362645e-07,0.0010005092288415287,8.809142651444724e-20,-4.495201776454657e-11,-9.41927676892767e-10,4.281132806190385e-07,-8.855970133226045e-08,5.659809490562009e-10,2.7938196526698137e-10,1.3201162039909443e-07,-4.8117620958248697e-08,-3.8302042991029313e-10,2.0192660761762242e-10,-1.823172489968178e-07,4.370959784204814e-08,-1.2900687196004949e-09,-7.28911564253899e-10,-4.757054082973953e-07,1.996408969233685e-08,-2.416672534835275e-12,-3.527619960058063e-10,1.136674867235435e-09,8.963403102133434e-08,3.7487208263508996e-10,-2.573093759245693e-11,1.5502942355845296e-08,-1.6961646516360294e-08,2.5039049386343914e-10,2.2665972160190628e-10,8.661778940429438e-08,-2.7662338392759266e-08,-8.882465351270972e-10,-9.522218022326558e-10,-8.380217548629011e-08,-1.0733992197874349e-07,-3.30769313771804e-11,-1.0704775677956169e-10,3.837666407192688e-08,3.358198748481581e-08,1mV,2,8,1.5478890986180203,7.974984073206614e-07,7.644034478423066e-07,-4.495201776454657e-11,-9.41927676892767e-10,0.0007970925048278368,0.0007640143896797385,-4.490627098302128e-05,-0.0009409690956812784,0.0007970925048278368,0.0008001652781250338,-4.490627098302128e-05,-0.0009409690956812784,1.1300090399180327,0.0009429996990443363,0.0006311804157378448,0.016772021052862834,2.033089546859729e-06,1,0.9999051168161573,0.9999051288199154,1,0.9995572118087345,0.9995573828622875,0.0007970925048278368,0.0008001652781250338,-4.490627098302128e-05,-0.0009409690956812784,0.0007971681426792722,0.0008002412075586491,-4.49261637578121e-05,-0.0009413859302546187,0.0007971681331093507,0.0008002411979518357,-4.492615606962925e-05,-0.0009413857691559055
0.5978954,0.0010001,8.917111062714593e-07,8.982111329150006e-07,0.001000078415784125,-7.792703114739563e-20,1.1551662152496554e-10,-9.225568246114178e-10,5.198194696985648e-07,7.458026539988847e-08,8.030117383451062e-10,2.7902447544671388e-11,1.656466681460737e-07,-2.2463179865162984e-07,-2.2336667446381294e-10,1.2343930422330359e-10,-1.5283307398840365e-07,1.0068319542307608e-07,-1.397640107619564e-09,-8.952331580802826e-10,-4.6480851797632555e-07,4.857003166853858e-08,-1.794879738049382e-10,-5.806562879032147e-10,-2.280101424984512e-07,-4.211515925169295e-08,5.645517911368737e-10,-2.767008574035879e-10,3.2010485837555366e-09,3.4248697452958516e-08,3.52894287320697e-10,4.09752652729335e-10,8.655350310392912e-08,1.6443531455534336e-08,-1.2948818202147495e-09,-9.981973756363276e-10,-4.489229905803817e-07,8.32164863814661e-08,1.8518092201654483e-10,-1.8240745312078808e-10,2.4821438925194797e-09,-5.6696254469490234e-08,1mV,2,9,1.5482206904885185,8.917111062714593e-07,8.528345168270385e-07,1.1551662152496554e-10,-9.225568246114178e-10,0.000891641187528581,0.000852767646383371,0.00011549850700277753,-0.0009224121555945384,0.000891641187528581,0.0008981407045074022,0.00011549850700277753,-0.0009224121555945384,1.2656744985739101,0.0009297608211177994,0.0008034963587341342,0.01676818174994236,1.7892731985024461e-06,1,0.9999051985107839,0.9999052104938804,1,0.9995575930503245,0.9995577638094494,0.000891641187528581,0.0008981407045074022,0.00011549850700277753,-0.0009224121555945384,0.0008917257244552317,0.0008982258576563605,0.0001155496269607774,-0.0009228204177606582,0.0008917257137685834,0.0008982258468918132,0.00011554960722089453,-0.0009228202601109328
0.7515633,0.001,9.982183245584338e-07,1.0091506435803438e-06,0.0010000278631866507,3.3881317890172014e-21,1.5658950327211482e-10,-1.0978953618994556e-09,4.851714709750051e-07,2.6503331124916345e-08,8.37567720430388e-10,3.411645812481406e-10,1.0466653306889031e-07,-1.0014680244476259e-07,-2.895042588395621e-10,4.1893165266648224e-10,-2.4744293056978407e-07,5.1075423658635474e-08,-1.4944249622340495e-09,-1.2257206061623107e-09,-5.724613594187623e-07,-8.050899392403e-08,-1.7855688137708246e-10,-5.094040111906862e-10,-2.365760242453752e-07,6.437689686724327e-08,2.322999596293334e-10,1.5157686906550955e-11,-5.324416463766044e-09,-1.684741518936276e-08,5.385787950638093e-10,5.618732892184252e-10,2.3455565743308022e-07,-2.5876230886199238e-08,-1.295167088932057e-09,-9.905123954333067e-10,-2.4584914670899905e-07,1.2314309572415886e-07,1.2088345966041879e-11,-2.9629771584391753e-10,-1.075456733591362e-07,-4.603849913511933e-08,1mV,2,10,1.5486527481993129,9.982183245584338e-07,9.521144538895341e-07,1.5658950327211482e-10,-1.0978953618994556e-09,0.0009981905117898908,0.0009520879256859527,0.00015658077747169498,-0.0010978341827296543,0.0009981905117898908,0.0010091225262110425,0.00015658077747169498,-0.0010978341827296543,1.4194452595725093,0.0011090060857431505,0.0009043854033569846,0.01677306443329921,1.9035713867684089e-06,1,0.9999052080947131,0.9999052200753868,1,0.9995576377753278,0.9995578084999287,0.0009981905117898908,0.0010091225262110425,0.00015658077747169498,-0.0010978341827296543,0.0009982851411404392,0.0010092181919263055,0.0001566500735467242,-0.001098320038025077,0.000998285129179177,0.0010092181798340455,0.00015665004679087167,-0.0010983198504318748
0.9486946,0.0010001,1.1196885569094187e-06,1.1359086090109454e-06,0.0010000589111437673,-5.759824041329242e-20,-1.6409228457791573e-10,-1.661395922345322e-09,2.7479892207510446e-07,-5.927420485714847e-08,1.5590316697810446e-09,1.277930649322942e-10,1.4531694971035865e-07,-2.937480978590711e-07,-1.928387994042888e-10,4.1461676699604945e-10,-1.299725843281558e-07,-1.1094095533896555e-07,-1.871389764408754e-09,-1.1756163031759562e-09,-5.97287674075522e-07,-1.0341653747016851e-07,-1.8511073889595535e-10,-8.065014242320716e-10,-6.048976028294471e-08,3.438092582582514e-08,4.1875920927685984e-10,1.2600600477748749e-10,-1.5098656616004115e-07,1.0786816456971662e-07,1.2386141692719418e-10,5.862166999817928e-10,-8.687059054271786e-08,-5.3818871636322605e-08,-1.4931431742318003e-09,-1.0613866957740593e-09,-3.7505431467090716e-07,-8.008709126697848e-08,4.056650240681613e-10,-1.5464863444608248e-10,2.1374548140408764e-07,7.011626258208815e-08,1mV,2,11,1.548798198433465,1.1196885569094187e-06,1.063909876342554e-06,-1.6409228457791573e-10,-1.661395922345322e-09,0.0011196225986615438,0.0010638472038869795,-0.00016407295255790373,-0.00166120019017363,0.0011196225986615438,0.001135841695277538,-0.00016407295255790373,-0.00166120019017363,1.5949892891487005,0.001669479765868297,0.0015642604689836861,0.016775331287238036,2.550562479240788e-06,1,0.9999052022085957,0.9999052141907574,1,0.9995576103067799,0.9995577810525837,0.0011196225986615438,0.001135841695277538,-0.00016407295255790373,-0.00166120019017363,0.0011197287464736812,0.001135949380769982,-0.00016414556886575768,-0.0016619354132712584,0.0011197287330556385,0.0011359493671575626,-0.00016414554082619094,-0.001661935129377217
1.195791,0.0009998,1.2557396094621627e-06,1.2791453230499478e-06,0.0009997896707744855,0.0,-1.9392940011207469e-10,-1.3631433461573698e-09,4.815509894605913e-07,-2.447107539496338e-08,9.437730413722186e-10,3.5027839144585527e-10,3.037945810933156e-07,-9.144770457985702e-08,-4.3598190811829553e-10,3.8695213850419365e-10,-9.378964578034024e-08,3.8121301390829486e-08,-1.906456530972797e-09,-1.5271172354102193e-09,-5.409589503908457e-07,3.6166238853491584e-09,-1.8961518859482785e-10,-7.858355989153622e-10,-4.591676692014959e-08,-1.353776628749968e-07,3.7194370908219637e-10,7.146242458589072e-11,-3.10194692225661e-08,-1.4508443302114309e-08,1.4966764331529419e-10,4.958282391500097e-10,2.2273889475946383e-08,-8.08603034557304e-08,-1.9983962001193465e-09,-1.1695573234970064e-09,-2.891156038653302e-07,-5.468944632718244e-08,2.2088185485538855e-10,-7.16021658801944e-10,-2.2480647776933547e-08,-5.1715802537771015e-08,1mV,2,12,1.5491338266676717,1.2557396094621627e-06,1.1884182781878359e-06,-1.9392940011207469e-10,-1.3631433461573698e-09,0.0012560037837652453,0.0011886682898686375,-0.00019401100389772376,-0.001363716944886415,0.0012560037837652453,0.0012794144212942907,-0.00019401100389772376,-0.001363716944886415,1.7925107319770055,0.0013768690549216874,0.0010066789483916228,0.016792318897332542,1.873626499522955e-06,1,0.9999052532455023,0.9999052652147656,1,0.9995578484790105,0.9995580190410128,0.0012560037837652453,0.0012794144212942907,-0.00019401100389772376,-0.001363716944886415,0.0012561227973235424,0.0012795356531446905,-0.00019409682410372045,-0.0013643201811296183,0.0012561227822872533,0.0012795356378281402,-0.00019409679098353897,-0.001364319948325541
0.0946587,0.005001,1.7932644037190685e-06,1.757446469477916e-06,0.0050010178600500225,5.454892180317694e-19,-7.282408598367331e-09,-1.1236398899620657e-08,-5.326824469441597e-07,-2.2615916245094873e-07,-2.071294281833018e-09,-4.038658204528978e-09,1.3588253620611028e-07,1.7165038580667077e-07,-5.048171397249755e-10,1.827847214726016e-09,-3.309502481058549e-07,-8.704105967437523e-08,-1.851963455690774e-09,-3.7898066658152315e-10,-1.1430107417285453e-07,1.0166370413885615e-07,5.711615580813929e-10,-1.1040884361777954e-09,4.908740562725065e-07,3.048312981564543e-08,1.250855041740091e-09,3.0563811333812996e-10,1.071783792811026e-07,-1.4442848188172246e-08,-3.243775569054448e-10,8.875916906243742e-10,-3.3656300911048055e-08,-4.535470080271245e-08,-9.232174149139387e-10,-2.2944877800730057e-10,2.1138713732898427e-08,1.0992823136264679e-07,3.1076897923644385e-10,-6.71156581160017e-10,1.8735780569983327e-07,3.543034347319651e-08,5mV,1,1,1.57396065366672,1.7932644037190685e-06,1.7215218827558421e-06,-7.282408598367331e-09,-1.1236398899620657e-08,0.00035857988391609774,0.00034423430008278806,-0.00029117778057571,-0.0004492730185433986,0.00035857988391609774,0.0003514177550768309,-0.00029117778057571,-0.0004492730185433986,2.510859477295832,0.013389926632546225,0.004538834662659941,0.0836023891496251,6.476135853492905e-05,1,0.9976293695291636,0.9976368627142692,1,0.9889370578027635,0.9890438356905195,0.00035857988391609774,0.0003514177550768309,-0.00029117778057571,-0.0004492730185433986,0.00035943196428281924,0.0003522528163366766,-0.00029443509905741983,-0.00045429890102571417,0.00035942926461288724,0.00035225017058885437,-0.0002944033116311966,-0.0004542498545878205
